user_A,user_B
257994823,330461561
284369998,414176458
572255750,572256399
232368609,247860225
233053915,261235926
160388916,203033018
274857635,414201169
175043479,231352391
179373373,279368205
166978250,323436963
296351219,342024294
211718784,227074051
324379685,384818242
248803167,314015767
240482743,539252260
251116606,258049928
200523487,248803167
200523487,534802946
572256399,613169249
162949055,282994482
224630321,232518375
284369998,460513398
178625136,193922653
188336628,227074051
247860225,346706905
136326105,354115824
272793827,346706905
290053190,409793976
179373373,247860225
187213048,505689516
243219004,635419739
144293787,227074051
319699508,329302786
623231121,624147012
142990168,232518375
301515623,319699508
251116606,533595235
580567931,706335988
142990168,336573234
180034666,184639112
2247331,453052104
392043912,517797982
502944774,515626446
425708196,493202460
187213048,307767180
185625877,419467914
344378149,638609074
184639112,435465812
240674108,251116606
76832318,294715087
165654748,175676492
589981703,735620305
296651789,408245482
359066301,502944774
162949055,309315845
166978250,183545771
246726446,621650882
184664348,243997969
233053915,412069139
159159154,187213048
274617838,420189120
120005882,502944774
247860225,747429761
561754139,619872136
588886534,622421443
233053915,270161818
175043479,499965117
134190698,514257696
135474453,439306334
57895001,511859704
296651789,503309536
251116606,318368868
184664348,399758388
572255750,585817911
716135053,770780239
11932573,215246668
261135176,703796356
296651789,331866470
299964544,502944774
241834758,247860225
175043479,181277601
326146496,394970612
179373373,286529019
190166248,293560951
286114140,297641709
203033018,206504603
162949055,194243235
247860225,500461988
180034666,190493603
219259948,223045310
196602878,346706905
180034666,384230472
293560951,327770830
248425615,514138160
349526115,409343347
159159154,185625877
165153481,342546801
213303503,307767180
217810042,408245482
8803601,21034898
200523487,342307366
184187542,184664348
17239655,140504135
213666078,502944774
313996144,342546801
329302786,477069624
318339382,493202460
536447867,639161487
296651789,310301963
249191731,502944774
116130901,117882402
182732002,502944774
247860225,448303752
136326105,377741427
572255750,588886534
292992927,502944774
403093733,502944774
255467969,502944774
296651789,327770830
86823779,230055588
635046134,671410151
502944774,538760380
239962631,572255750
572255750,623231121
296351219,634115507
504293484,558750943
222940441,269563873
6043649,201249952
247860225,297641709
139060733,346706905
493202460,502944774
184639112,419467914
232052393,502944774
389708033,502944774
380576694,457528174
271206831,755769927
205696707,502944774
618117487,622421443
136326105,296651789
579784912,624147012
227074051,784125675
45125419,515287344
180034666,182031569
227074051,536447867
175043479,355347460
183240061,224630321
259969601,391167542
294715087,409343347
309146268,319924639
6620199,201249952
166978250,184664348
304713180,660161723
234603347,249191731
263446962,541260967
140504135,515287344
444868681,502944774
187213048,320620793
527184176,550352398
184660651,224630321
237699485,357407774
183240061,441655285
247860225,529713744
215211830,251116606
296651789,316876851
230055588,268475484
187638181,206504603
228723215,572255750
319699508,614342194
187638181,318339382
222940441,460513398
180325284,286114140
271277946,422773635
198510660,269781389
217330222,380576694
235785145,422773635
215510200,716135053
140845406,360420262
372881518,414201169
267776480,446440838
205696707,289012366
346706905,560047265
296651789,495553375
589981703,718246247
255467969,392043912
26822056,227074051
613163179,635046134
266752131,572255750
312537661,422773635
254471759,425708196
409793976,429584966
215510596,828487757
12677377,484490013
200523487,453794022
263446962,449849947
165654748,388457508
146118564,227074051
324379685,503309536
295641646,539252260
527184176,572256399
182031569,294715087
194020401,261135176
220484044,505689516
238541751,529713744
254762536,493202460
187379901,224630321
635046134,635260769
163184906,483634100
215510200,230055588
184639112,502944774
247860225,304713180
85173809,500461988
198510660,238326510
247860225,533080411
159631411,493202460
248803167,560047265
296651789,416506443
246386280,426363857
410454057,716135053
572255750,618063431
247526887,346706905
265787381,319924639
43803631,614342194
414176458,457528174
613163179,613169249
314015767,319191977
178608391,572255750
325071663,533595235
203427237,448186833
175043479,416193774
504601659,605423807
180325284,247860225
296651789,408003214
296651789,507165725
5671915,56888336
137226961,251116606
162949055,504601659
579784912,619872136
232368609,449849947
247860225,410454057
226159570,296351219
43803631,64797650
252257974,502944774
171752070,180325284
213721953,222940441
247860225,419026589
85173809,104193890
297868328,409793976
175676492,388457508
307767180,329302786
251116606,361013262
125094958,258720206
246824991,421491709
194243235,384818242
296651789,748460581
372881518,399758388
248618228,388457508
234722496,558750943
184639112,289012366
360420262,478951928
194243235,335954658
243997969,284807458
435329365,553336090
142990168,716135053
243219004,884117897
219259948,254707629
225030283,387195515
162949055,175043479
579784912,612751754
215510200,248803167
5671915,25204824
334395145,342546801
248618228,309506335
222717994,409793976
295641646,422773635
226159570,260887452
194243235,214963086
234603347,389586608
11508166,171807348
57895001,237187307
184639112,392043912
207538771,226159570
422773635,435167095
613163179,657576438
342307366,716135053
296651789,533697533
589981703,742068295
257994823,505689516
68988032,249191731
12677377,262167076
193922653,292429392
235785145,550409103
183240061,234722496
200523487,205696707
135474453,502944774
537624493,716135053
240152539,514257696
168807825,248618228
365824196,498126684
184664348,254471759
330461561,422773635
118331259,231352391
37415960,465857089
527184176,588886534
231682638,246635300
21507313,465857089
457528174,460513398
572255750,612755417
248803167,493202460
374944640,504792601
165654748,170514052
5671915,180417721
527184176,623231121
158662994,572255750
356517727,502944774
166970160,246635300
247526887,297641709
502944774,865509902
136282604,422773635
190166248,254762536
226159570,308390983
162949055,376510497
166978250,537624493
224630321,234722496
181277601,223045310
238541751,247860225
251116606,265329539
185625877,326502531
784125675,854596825
125094958,227074051
372881518,387252742
251336641,265787381
179373373,466355129
194020401,446597530
247860225,286529019
272793827,286529019
248618228,254707629
419467914,505689516
186943935,572255750
184187542,346965254
37415960,456192559
435465812,510016916
320620793,539252260
335954658,356109502
196602878,247860225
175410620,187638181
69438813,227074051
10660629,303447767
537624493,618015868
57895001,152653970
324379685,408003214
314793171,334395145
483634100,614342194
190257994,414201169
403093733,605423807
151415871,188336628
170514052,248425615
151327830,151415871
296351219,425574715
151415871,515287344
170514052,504601659
257706475,276483523
142990168,248803167
327614579,572255750
232828827,533542586
162949055,323436963
220225401,359028108
409793976,658380297
319235782,389586608
254707629,539719485
493202460,605423807
234635262,323436963
165153481,187213048
307767180,614342194
184639112,385788854
346706905,359028108
205696707,605423807
175043479,520385334
314015767,336573234
251116606,274617838
441655285,558750943
180034666,296651789
11932573,420886162
449849947,541260967
247860225,457528174
139060733,247860225
572256399,609557927
257994823,319699508
166231159,227725555
165654748,416193774
136326105,201560168
342307366,534802946
205696707,294715087
166978250,346965254
70599794,559211503
60087150,240594811
184664348,292429392
85173809,247860225
136326105,465857089
150744663,153040057
184664348,343370327
418723553,509123521
227074051,669216653
572255750,614495959
57895001,504601659
319235782,342546801
572255750,635046134
296651789,551459372
292429392,403093733
196602878,286529019
257994823,320620793
166978250,248618228
141067381,188336628
76832318,439306334
234635262,235512018
168807825,278566166
170514052,439306334
310876783,541260967
589981703,785061430
228882468,572255750
184664348,262167076
11932573,331362114
456192559,541260967
68988032,389586608
327649648,621650882
296651789,790240161
76832318,250204627
78735383,572255750
263446962,270161818
226159570,409793976
320620793,422773635
184187542,219259948
185625877,257994823
330461561,550409103
185625877,312537661
185625877,295641646
238541751,457528174
131541989,884117897
346706905,511859704
190257994,399758388
57895001,175043479
247860225,265787381
190493603,232518375
324847771,572255750
232518375,327770830
336573234,716135053
266943478,285194740
190493603,336573234
175043479,604376360
372881518,446440838
217330222,414176458
3598822,223206814
182732002,224148337
163184906,165762797
257706475,266943478
312537661,330461561
136282604,550409103
162949055,271866547
202086145,247860225
229610131,326146496
215510200,453794022
335954658,541260967
175043479,205696707
184639112,605423807
175043479,247279624
309941631,469226701
569315463,572255750
286529019,449849947
296651789,309506335
263446962,644169295
217810042,231352391
217330222,460513398
163184906,329302786
348254364,483564278
502944774,526420792
439306334,493202460
329452258,675452734
184664348,261235926
268452167,382337917
139060733,198257627
584657394,635260769
309941631,397924802
229711734,270161818
205696707,224148337
166978250,219259948
296651789,499965117
282994482,334591133
165153481,505689516
389586608,505689516
247526887,247860225
131541989,243219004
43803631,389795289
184664348,185871488
200523487,533080411
286114140,449849947
65470242,453052104
295641646,334591133
200523487,414201169
106178129,180034666
215510200,490324685
329452258,514257696
243997969,492604021
435329365,596318676
426363857,484490013
21507313,194243235
435465812,599558349
140504135,569182220
140504135,303447767
251116606,401791610
728290557,818308403
224148337,343370327
135474453,190257994
175449277,200832799
139060733,169591610
170514052,324379685
57895001,376510497
184664348,249457414
165654748,234635262
410454057,453794022
296651789,739019801
101670465,227074051
229711734,233053915
10660629,754847772
527184176,612755417
502944774,520385334
162949055,184664348
10660629,515135349
195277525,389708033
572255750,657576438
6043649,603018072
200523487,410454057
38739615,185454126
166231159,251116606
224148337,262167076
182031569,248425615
166978250,426363857
560047265,603018072
612694045,613163179
139060733,478951928
188336628,237159706
118331259,416193774
182031569,504601659
5671915,232518375
615520490,622421443
346706905,356109502
3900036,400516367
618117487,623231121
365929724,394970612
233053915,263446962
589981703,720064417
410454057,490324685
229610131,274617838
234603347,614342194
196320645,247860225
269781389,277705371
215246668,234901132
247526887,286529019
57895001,324379685
295641646,330461561
248803167,871418534
502944774,505689516
346965254,502944774
416000200,515287344
184639112,203374898
57895001,323436963
135474453,605423807
60087150,502944774
2247331,31250700
166978250,200307282
217810042,739019801
5671915,29861977
162949055,514257696
247860225,254707629
296651789,355347460
268236326,416193774
17239655,141067381
43803631,234603347
200523487,247860225
142990168,453794022
295641646,446922871
274857635,354115824
227074051,256887799
572255750,617157452
343370327,425708196
515785836,871418534
240594811,324379685
190166248,249578149
151607965,160388916
135751344,227074051
171752070,380576694
139060733,286689961
184639112,214963086
272793827,354927427
150744663,502944774
301515623,334395145
342307366,453794022
165153481,319699508
296651789,466355129
248425615,416193774
240594811,415088888
142990168,490324685
175449277,181813192
247860225,384230472
572255750,635260769
232828827,365929724
313996144,319699508
172581289,227074051
297641709,310876783
136326105,194243235
238326510,269781389
256887799,465063423
165654748,190280329
278566166,403093733
163184906,614342194
165654748,190166248
314369511,381553513
168807825,187379901
139060733,446440838
460513398,547533297
282994482,292429392
324379685,499965117
165153481,320620793
263446962,309941631
182732002,201693446
296651789,448629897
339987565,410529163
502944774,755769927
527184176,635046134
254471759,551429233
5671915,88536094
349526115,502944774
240482743,421491709
200523487,286529019
76297831,398897222
511112162,720035473
490324685,580567931
623231121,671753100
184660651,205696707
179373373,296651789
184664348,209544476
43803631,539252260
251116606,471605790
344378149,460301568
241420650,572255750
309146268,435465812
5671915,150744663
167432894,206504603
372881518,392991557
5671915,256336101
728290557,799836010
220225401,541260967
502944774,557675187
263446962,299813177
181813192,298444305
465063423,515135349
180034666,193922653
5671915,267612595
346706905,541260967
175676492,209544476
37415960,223206814
195277525,267776480
356315662,515785836
309146268,397924802
134190698,316876851
334638083,409793976
550409103,865509902
296651789,416193774
134190698,197897407
173077101,329452258
179373373,583496329
336573234,342307366
203187909,240674108
76832318,184664348
135474453,224148337
220484044,550409103
20198016,229610131
274857635,377741427
175676492,190280329
175410620,311301852
171752070,212372456
412069139,541260967
262167076,343370327
589981703,688811260
271277946,314793171
240482743,307767180
244233258,290053190
282994482,284319053
235512018,335954658
247860225,291338886
294715087,502944774
224148337,425708196
296651789,322935888
163184906,257994823
163184906,312537661
163184906,295641646
185625877,246824991
274857635,296651789
493202460,728290557
190166248,334591133
187379901,205696707
38739615,453052104
248618228,296651789
234978271,326146496
274857635,560047265
134190698,414201169
511112162,547533297
139060733,354927427
310876783,469226701
589981703,621520464
409793976,547093031
68988032,614342194
37009706,515287344
456192559,469226701
57895001,184664348
440845078,502944774
21507313,806002203
349526115,392043912
72224051,493202460
2247331,208114629
392043912,709759485
140504135,254566226
136326105,152653970
17239655,515287344
141396328,195246963
325071663,401791610
589981703,806002203
175676492,180034666
259149437,314998672
190166248,254471759
200136814,435167095
37009706,51943512
613163179,616568055
325071663,385273183
215510200,435198180
251116606,268452167
12020177,163184906
182732002,514138160
404262360,434268423
246386280,551459372
185625877,234603347
151607965,234901132
572256399,615520490
213721953,529713744
38739615,777576607
12020177,614342194
251116606,351022989
286114140,412069139
6043649,324448293
572255750,624848823
240152539,346706905
285617525,420189120
175043479,243997969
335954658,435465812
374944640,511112162
240674108,301859118
194243235,267612595
335954658,469226701
3598822,223778676
579784912,671753100
184664348,403093733
10660629,629267725
183545771,292429392
572256399,618075739
270161818,514138160
493202460,514138160
224630321,320620793
243997969,493202460
465857089,478951928
561754139,615610127
175043479,399758388
136326105,223206814
12020177,64797650
179373373,297992825
257706475,305776665
20647113,468942414
336573234,453794022
409343347,520385334
296351219,297925950
160388916,234901132
167420576,227074051
215510200,589981703
185625877,271277946
716135053,871418534
162949055,455851331
134190698,247860225
174643446,388289565
342307366,500461988
215510200,533080411
249578149,254707629
224148337,296651789
588886534,614495959
57895001,716135053
233053915,329452258
331279386,502944774
184664348,493202460
324379685,416193774
251116606,269781389
435329365,618075739
493202460,583497247
251336641,345637496
234635262,346965254
200523487,446440838
223045310,425708196
142990168,685242602
392043912,455851331
241343105,502944774
15906794,502944774
175410620,203033018
184639112,327770830
376510497,520385334
5671915,181277601
12020177,312537661
118331259,180034666
134190698,175676492
282683242,343370327
12020177,295641646
418723553,455851331
251116606,361968956
365929724,420189120
246635300,251116606
307767180,539252260
268236326,401609598
227074051,584675010
572255750,638543075
342546801,550409103
117296642,251116606
247860225,310876783
296351219,493202460
572255750,579835065
419467914,550409103
389586608,422773635
296651789,520385334
190166248,292429392
180034666,363428478
182031569,184664348
169443662,502944774
313996144,422773635
580567931,777576607
194243235,675452734
335954658,375518609
309075300,434268423
134190698,286529019
329452258,383160263
181813192,198510660
136326105,259888326
314646714,435167095
262167076,425708196
326502531,502944774
372881518,377741427
240152539,297641709
184639112,316876851
215510200,247860225
195277525,205696707
572255750,577773487
136282604,314793171
196063561,572255750
229711734,232368609
572255750,609557927
618117487,635046134
342307366,435198180
151607965,420886162
164622686,493202460
179373373,359028108
392043912,459543558
205696707,232518375
170514052,537624493
589981703,599962107
234603347,246824991
251116606,613496698
193922653,294715087
57895001,709759485
465063423,629267725
232368609,319924639
213721953,247860225
217810042,520385334
376510497,604376360
247860225,309146268
376510497,401609598
196602878,354115824
272793827,309146268
451095025,583497247
295641646,307767180
426363857,502944774
301515623,502944774
77875188,215510200
409793976,828487757
296651789,345637496
106178129,138802293
224148337,493202460
589981703,656073149
165654748,193922653
342307366,589981703
234901132,331362114
151607965,331362114
163184906,389795289
196602878,310876783
136326105,397924802
572256399,624147012
296651789,401609598
309146268,392043912
56597396,502944774
175043479,274857635
342307366,533080411
215211830,259149437
10737908,87163998
57895001,537624493
100212567,227937236
296651789,341785402
136326105,324379685
100212567,251116606
330834481,409793976
504792601,720035473
251792082,254471759
170514052,455851331
45125419,559211503
24873120,227074051
162949055,426363857
286529019,510016916
226159570,342024294
168807825,224630321
179373373,511859704
21507313,492289990
346706905,469226701
194020401,336573234
160388916,331362114
163184906,246824991
167432894,493202460
146118564,174643446
135474453,514138160
342307366,410454057
220225401,397924802
296651789,410141674
416193774,583496329
262167076,296651789
346706905,397924802
579784912,615610127
336573234,500461988
502944774,551429233
240152539,286114140
278566166,509163744
412069139,435465812
412069139,469226701
184664348,249573985
432673690,784125675
478951928,510016916
613163179,615520490
76832318,248618228
217810042,341785402
154953335,200307282
301515623,313996144
217810042,247279624
184664348,201560168
282994482,403093733
324379685,520385334
57895001,222262341
232368609,456192559
227074051,639161487
572255750,616568055
615520490,623231121
87163998,292059820
190280329,346965254
184664348,511859704
374944640,547533297
613163179,618075739
217810042,282683242
163184906,234603347
389795289,422773635
251116606,535285117
278566166,451781655
561754139,569834524
181277601,184187542
159159154,483634100
234603347,539252260
112083010,414176458
278245531,329302786
276483523,381553513
493202460,572255750
187213048,502944774
589981703,629039512
213721953,457528174
229711734,263446962
296351219,357198330
180034666,233638642
136326105,142990168
175043479,284807458
196602878,296651789
527184176,556566084
361968956,410734838
266943478,342024294
140845406,217189193
234603347,235785145
166978250,223045310
292429392,504601659
320620793,421491709
278566166,309315845
314015767,540456109
335954658,392043912
251116606,515984352
162949055,166978250
135474453,416506443
580567931,735620305
246726446,414176458
10660629,227074051
173077101,225922415
249191731,389586608
572256399,619872136
141067381,254566226
240152539,272793827
164622686,320059378
504601659,618015868
435329365,671410151
249578149,293560951
12020177,389795289
309941631,335954658
168807825,181277601
294551964,572255750
57895001,459543558
220225401,240152539
240152539,247860225
125094958,376070500
182823295,251116606
68988032,246824991
324379685,345637496
271206831,502944774
344378149,736628982
251336641,359028108
314369511,322736340
502944774,550409103
179373373,409343347
238326510,246635300
101670465,151415871
139060733,296651789
134190698,184639112
266201182,435167095
86823779,580567931
170514052,217810042
181277601,349526115
716135053,736628982
240594811,323427681
493202460,551459372
589981703,716135053
125094958,140504135
135474453,232518375
324379685,341785402
165153481,213303503
213303503,502944774
215510200,286689961
618117487,635260769
168160317,327649648
17239655,45125419
243997969,517797982
184639112,256336101
262167076,493202460
324379685,583496329
376070500,633870541
184639112,267612595
251336641,319924639
403093733,514257696
223045310,349526115
166978250,231352391
68988032,234603347
451095025,572255750
527184176,609557927
19305342,227074051
258224395,318339382
18815740,227074051
282994482,301560593
5671915,219259948
268475484,397924802
51943512,227074051
200832799,231682638
391796673,502944774
203427237,439306334
184187542,334591133
2247331,142990168
274857635,319482059
227074051,243219004
166978250,388457508
12020177,234603347
254566226,639161487
136326105,309941631
376070500,635419739
240594811,335954658
175043479,627827579
307577030,572255750
182174314,614342194
246824991,249191731
268475484,415088888
6043649,56888336
294828329,320059378
276483523,314369511
421491709,614342194
410529163,533542586
301515623,326502531
166970160,227725555
589981703,835564329
150744663,180417721
175043479,343370327
314015767,491814918
196602878,297992825
213303503,313996144
278245531,614342194
613163179,624147012
251116606,322839772
182031569,248618228
179373373,541260967
159159154,502944774
194243235,229711734
183545771,184187542
76832318,118331259
68988032,539252260
215510200,580567931
220225401,309941631
165654748,208114629
247860225,359028108
45125419,227074051
150744663,252257974
57895001,200307282
135474453,150744663
195277525,399758388
76832318,166978250
502944774,811126820
240594811,278566166
6043649,25204824
21591943,251116606
68988032,235785145
251792082,412069139
140504135,227074051
11932573,167432894
166978250,184639112
372881518,539719485
240152539,478951928
206504603,311301852
154953335,514138160
227074051,398897222
263446962,329452258
247860225,319924639
5671915,168807825
272793827,319924639
224148337,319482059
162949055,316876851
220484044,502944774
376510497,399758388
136282604,182174314
296651789,318774642
142990168,446440838
175043479,261235926
131541989,227074051
410454057,580567931
182031569,219259948
296651789,495196860
309146268,335954658
165762797,481571356
179373373,372881518
57895001,166978250
207538771,245592630
254707629,446597530
194243235,310876783
313996144,334395145
572255750,615520490
175043479,185871488
325071663,489863985
356315662,410454057
346965254,514138160
205696707,322434473
296351219,381553513
314015767,435198180
101670465,784125675
5671915,205696707
135474453,224630321
561754139,618117487
187213048,326502531
166978250,170514052
178709957,247860225
37009706,387195515
153040057,502944774
68988032,422773635
240594811,346706905
184187542,292429392
251116606,314998672
326502531,567128039
561754139,579784912
263446962,688811260
229711734,329452258
284369998,457528174
231682638,251116606
184407526,200523487
182031569,426363857
613163179,619872136
348254364,572255750
247860225,436932345
269563873,380576694
217810042,495196860
142990168,580567931
282994482,456192559
203033018,215246668
166970160,251116606
274617838,533542586
274857635,372881518
171752070,213721953
327030354,502944774
269563873,284369998
297641709,449849947
310876783,335954658
319924639,409343347
267820899,502944774
139060733,359028108
158899216,166970160
504792601,529713744
360435954,572255750
240152539,334591133
232518375,296651789
194243235,247526887
232828827,394970612
304713180,456488535
372881518,409343347
193922653,439306334
409343347,478951928
583497247,609557264
248803167,248843947
251940155,483564278
257994823,502944774
251116606,254644579
265787381,335954658
234603347,292992927
38261545,227074051
589981703,759856466
537624493,580567931
151664614,251116606
184639112,355347460
6043649,97782215
248803167,707525932
21507313,682006190
184664348,418723553
372881518,517797982
380576694,504792601
302277149,410529163
170514052,187379901
615520490,635046134
194243235,345637496
249191731,614342194
215510200,314015767
589981703,682006190
318756363,502944774
138856891,185454126
222940441,327649648
296651789,409343347
282994482,509163744
17239655,254566226
194243235,401609598
243997969,504601659
168807825,234635262
251336641,541260967
247860225,356109502
290053190,391167542
21034898,251116606
382184982,547093031
60087150,181548164
135474453,181277601
342307366,384230472
162949055,187670697
224630321,292429392
502944774,524204940
272793827,409343347
219259948,439306334
187638181,215246668
296651789,337648008
493202460,498126684
139060733,511859704
296651789,748127315
274857635,736628982
213303503,278245531
184664348,248425615
201249952,227074051
203427237,502944774
324379685,495196860
342546801,502944774
183545771,294715087
164622686,238478033
21507313,335954658
184664348,504601659
268452167,357407774
419467914,502944774
180034666,253709392
296351219,314369511
146118564,256887799
180034666,502944774
318339382,331362114
217810042,409343347
589981703,663737987
248803167,599558349
21507313,158102613
232828827,285617525
262167076,517797982
282994482,309315845
175043479,191666664
180325284,541260967
165153481,314793171
180325284,194243235
234635262,286529019
258224395,493202460
313996144,314793171
142990168,215510200
329452258,478951928
136326105,323427681
185625877,187213048
293560951,541260967
141396328,550352398
443977902,572255750
251792082,289012366
140845406,215510200
134190698,309146268
211718784,584675010
304713180,437285920
163184906,184639112
414176458,504792601
409343347,449849947
187213048,220484044
10660629,647995136
246824991,329302786
232368609,469226701
247526887,319924639
248425615,254471759
11932573,187638181
572255750,613113285
276483523,322736340
151415871,227074051
175676492,439306334
184187542,425708196
178625136,416506443
217810042,274857635
142990168,453052104
5671915,136326105
205696707,219259948
376070500,573098340
161937461,572255750
171752070,222940441
49076212,254043366
579784912,618117487
248618228,439306334
220484044,326502531
179373373,435465812
527184176,615520490
247860225,541260967
217682284,572255750
163184906,330461561
403093733,450715050
60087150,150744663
326502531,477069624
309075300,326146496
229792596,303447767
251116606,254043366
432281785,572255750
437868874,572255750
296651789,424592287
213303503,567128039
166978250,354115824
179373373,397924802
285194740,409793976
224148337,248425615
232518375,349526115
589981703,778295452
324379685,409343347
276483523,296351219
254762536,426363857
407038011,409793976
180325284,374944640
224148337,504601659
234603347,240482743
142990168,777576607
278566166,327127338
184664348,376510497
179373373,270161818
136326105,335954658
336573234,580567931
285194740,382849990
243997969,324379685
615520490,617157452
168807825,180034666
166978250,425708196
243997969,323436963
57895001,521759273
376070500,388289565
6043649,29861977
104193890,248803167
60087150,360420262
424185351,502944774
329452258,446440838
301515623,477069624
118331259,262167076
136326105,214963086
296351219,357407774
252257974,267776480
356315662,760339110
12020177,292992927
286529019,329452258
217330222,529713744
378232381,547093031
589981703,754604494
135474453,416193774
520385334,605423807
271277946,318756363
178390613,409793976
232368609,251336641
296651789,484490013
572255750,683403577
136326105,387195515
615520490,635260769
220225401,335954658
184664348,324379685
572255750,619872136
612694045,623231121
165153481,502944774
274617838,365929724
241753070,251116606
232368609,375518609
336573234,384230472
185625877,505689516
184664348,323436963
162949055,388457508
112083010,222940441
247860225,374944640
274857635,324379685
125094958,256887799
307767180,505689516
196602878,541260967
12677377,184664348
425708196,514138160
5671915,165654748
297641709,412069139
200523487,201560168
274857635,509123521
254471759,605423807
292429392,537624493
57895001,187670697
163184906,240482743
198510660,251116606
181813192,200832799
175043479,493202460
12020177,184639112
215510200,560047265
248425615,343370327
716135053,835564329
403093733,604376360
179373373,240152539
304244617,389795289
21507313,709006904
251116606,384715551
194243235,200523487
222940441,621650882
150744663,224630321
584657394,609557264
194243235,359028108
589981703,709006904
383160263,675452734
248425615,262167076
166978250,190166248
267776480,502944774
139060733,541260967
205696707,604376360
502944774,695787311
344378149,515785836
139060733,194243235
376841365,502944774
580567931,720064417
12020177,330461561
326146496,533542586
104193890,346965254
329452258,354927427
184639112,520385334
134190698,297992825
76832318,223045310
561754139,572255750
170514052,223045310
442099305,493202460
327649648,404110946
178709957,190493603
166978250,296651789
106178129,147920906
589981703,746744493
38739615,223206814
533542586,613496698
104193890,342307366
140845406,240152539
296651789,627827579
269563873,414176458
166978250,341785402
227725555,231682638
165153481,313996144
196602878,220225401
162949055,184639112
324379685,424592287
365824196,483564278
219259948,502944774
579784912,621867166
247860225,504792601
5671915,131526004
269563873,460513398
417462478,572255750
240594811,286529019
292429392,346965254
251792082,380576694
166978250,180034666
184639112,505689516
8803601,96633128
251336641,469226701
376510497,392991557
215211830,314998672
251792082,284369998
235785145,249191731
344378149,356315662
165654748,502944774
243219004,774380444
530610416,572255750
296651789,552449167
175410620,234901132
382184982,409793976
296651789,311171118
246824991,257994823
16170407,227074051
217330222,247860225
309941631,675452734
311292668,621650882
147920906,230055588
3598822,87163998
286529019,376510497
215510200,493202460
162949055,170514052
178625136,551459372
184639112,604376360
163184906,187213048
159631411,611411550
185625877,320620793
170514052,246386280
12020177,240482743
213303503,477069624
158899216,231682638
238541751,504792601
314015767,580567931
87614390,227074051
436056188,572255750
326502531,528483332
212372456,437285920
296351219,322736340
187638181,258224395
240152539,309146268
307767180,320620793
179373373,309941631
251116606,382337917
207538771,279008286
247526887,541260967
343370327,502944774
76832318,388457508
234603347,421491709
537624493,739399379
151607965,167432894
139060733,152653970
180325284,469226701
278245531,422773635
265787381,521759273
175676492,502944774
179373373,299813177
57895001,231352391
21507313,589981703
370608964,470444423
240482743,502944774
180325284,397924802
248618228,502944774
187213048,271277946
182732002,254762536
224630321,403093733
166978250,184187542
163184906,185625877
187638181,420886162
533542586,535285117
190280329,388457508
139452103,502944774
3598822,24873120
162949055,448629897
85173809,106178129
296351219,361401509
11932573,175410620
160388916,167432894
293560951,412069139
162949055,182031569
234635262,292429392
165654748,392043912
175043479,201560168
134190698,319924639
334395145,502944774
10737908,376070500
372881518,509123521
153040057,247810787
234603347,307767180
227074051,633870541
100212567,259149437
572255750,584657394
60087150,248803167
589981703,761212498
135474453,168807825
104193890,490324685
165762797,389795289
170514052,181277601
247860225,251792082
21507313,410454057
220225401,329452258
416193774,435465812
3598822,227074051
247860225,435465812
247860225,469226701
264813601,346965254
272793827,469226701
271206831,271277946
246635300,298444305
21507313,521759273
397924802,497320044
295641646,483634100
37415960,181548164
728290557,735620305
11932573,311301852
182031569,223045310
314793171,329302786
296651789,335707268
135474453,604376360
245592630,297925950
166978250,349526115
320044698,357407774
193922653,537624493
213303503,271277946
142990168,493202460
217330222,457528174
186644944,572255750
247860225,270161818
249191731,539252260
251792082,282994482
135474453,205696707
227074051,635419739
380576694,511112162
271277946,389586608
296351219,462716514
163184906,505689516
118331259,502944774
589981703,703796356
37415960,247860225
243997969,618015868
572256399,615610127
220484044,271206831
21507313,247860225
135474453,282683242
37009706,227074051
12020177,187213048
409793976,579517463
60087150,416193774
134190698,162949055
510016916,541260967
163184906,307767180
17239655,227074051
153040057,180417721
57895001,184639112
68988032,185625877
64797650,326502531
378232381,409793976
589981703,697704427
136282604,249191731
613163179,671753100
243997969,709759485
217810042,335707268
175410620,331362114
18815740,376070500
150744663,416193774
246386280,254471759
187213048,249191731
158899216,309075300
326146496,365929724
268452167,370608964
326502531,389586608
227074051,416000200
589981703,832914563
168807825,203427237
6043649,292059820
12020177,185625877
435329365,493202460
286529019,492289990
271277946,301515623
229610131,309075300
251116606,384622761
266943478,297925950
520875021,578278433
60087150,139060733
612694045,614495959
168160317,217330222
410454057,460301568
243997969,537624493
196602878,240594811
6620199,292059820
5671915,41007558
584657394,611820955
240594811,254707629
21507313,286529019
5671915,144394624
165762797,271277946
19308331,227074051
292992927,422773635
502944774,522079621
193922653,248618228
57895001,81703393
326502531,342546801
278566166,459543558
241753070,357407774
251336641,289012366
134190698,409343347
184407526,270161818
426363857,551459372
502944774,605423807
184664348,385788854
5671915,81703393
495553375,502944774
65470242,292059820
162949055,354115824
414176458,511112162
175043479,451781655
167432894,215246668
312537661,481571356
261135176,446597530
268452167,272980267
181277601,502944774
394970612,592144944
372881518,502944774
227074051,432673690
409793976,547162683
169352762,203427743
175676492,385788854
184664348,537624493
139060733,324379685
68988032,307767180
141067381,647995136
325071663,382337917
163184906,319699508
251116606,251940155
615520490,616568055
11932573,203033018
244233258,259969601
194243235,449849947
180034666,437285920
274857635,537624493
588886534,683403577
195277525,403093733
200136814,435329365
251116606,493202460
175043479,309315845
